,Weight,Category,Screen_size,Screen_type,Screen_resolution,CPU_Brand,CPU_series,CPU_model,RAM,Storage_amount,Storage_type,Storage_info,GPU_Brand,GPU_Model,OS,original_price,after_discount,persian_info,full_info,discount_percent
5891,1.97,نوت بوک (لپ تاپ),15.6,HD or Full HD,1080 * 1920,AMD,Ryzen 5,Ryzen 5 5600H,16.0,1024.0,SSD,SSD NVMe,Nvidia Gforce,rtx 3050,Windows Y,,,لپ تاپ اچ پی 15.6 اینچی مدل Pavilion Gaming 15-ec2010 پردازنده Ryzen 5 5600H رم 16GB حافظه 1TB SSD گرافیک 4GB,HP Pavilion Gaming 15-ec2010 Ryzen 5 5600H 16GB 1TB SSD 4GB 3050 FHD Laptop,0.0
5892,1.95,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,2160 * 3840,INTEL,Core i7,i7 10750H,16.0,1024.0,SSD,,Nvidia Gforce,geforce® gtx 1650 ti with max-q design,Microsoft Windows 10,,,لپ تاپ اچ پی 15 اینچی Spectre x360 15t EB000-B پردازنده Core i7 رم 16GB حافظه 1TB SSD گرافیک 4GB,Spectre x360 15t EB000-B Core i7 16GB 1TB SSD 4GB 4K Touch Laptop,0.0
5893,1.8,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,1080 * 1920,AMD,Ryzen 5,Ryzen 5 3500U,8.0,1024.0,HDD,,AMD Radeon,radeon vega 8,Windows Y,,,لپ تاپ اچ پی 15 اینچی مدل db1100ny پردازنده Ryzen 5 3500U رم 8GB حافظه 1TB گرافیک 2GB,db1100ny Ryzen 5 3500U 8GB 1TB 2GB Full HD Laptop,0.0
5895,2.04,نوت بوک (لپ تاپ),15.6,,768 * 1366,AMD,Ryzen 3,Ryzen 3 3200U,8.0,2622464.0,Hybrid,,AMD Radeon,radeon vega 3,Windows Y,,,لپ تاپ اچ پی 15 اینچی مدل DB1069AU پردازنده Ryzen 3 3200U رم 8GB حافظه 1TB 256GB SSD گرافیک 2GB,DB1069AU Ryzen 3 3200U 8GB 1TB 256GB SSD 2GB Laptop,0.0
5896,2.04,نوت بوک (لپ تاپ),15.6,,768 * 1366,AMD,Ryzen 3,Ryzen 3 3200U,8.0,1024.0,HDD,,AMD Radeon,radeon vega 3,Windows Y,,,لپ تاپ اچ پی 15 اینچی مدل DB1069AU پردازنده Ryzen 3 3200U رم 8GB حافظه 1TB گرافیک 2GB,DB1069AU Ryzen 3 3200U 8GB 1TB 2GB Laptop,0.0
5898,2.04,نوت بوک (لپ تاپ),15.6,,768 * 1366,AMD,Ryzen 3,Ryzen 3 3200U,12.0,2622464.0,Hybrid,,AMD Radeon,radeon vega 3,Windows Y,,,لپ تاپ اچ پی 15 اینچی مدل DB1069AU پردازنده Ryzen 3 3200U رم 12GB حافظه 1TB 256GB SSD گرافیک 2GB,DB1069AU Ryzen 3 3200U 12GB 1TB 256GB SSD 2GB Laptop,0.0
5899,1.92,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,1080 * 1920,INTEL,Core i7,i7 10510U,16.0,2622464.0,Hybrid,,AMD,radeon™ 535 graphics gddr5,Windows X,,,لپ تاپ اچ پی 15 اینچی مدل Pavilion x360 15t-DQ100-B2 پردازنده Core i7 رم 16GB حافظه 1TB 256GB SSD گرافیک 2GB صفحه نمایش لمسی,HP Pavilion X360 15t-DQ100-B2 Core i7 16GB 1TB 256GB SSD 2GB FHD TOUCH Laptop,0.0
5900,2.04,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,768 * 1366,INTEL,Core i7,i7 10510U,8.0,5243904.0,Hybrid,,Nvidia Gforce,geforce® mx130 gddr5,Dos,,,لپ تاپ 15 اینچی اچ پی مدل DA2225ne با پردازنده i7 نسل دهم,DA2225ne Core i7 8GB 1TB 512GB SSD 4GB HD Laptop,0.0
5901,2.04,نوت بوک (لپ تاپ),15.6,,768 * 1366,AMD,Ryzen 3,Ryzen 3 3200U,4.0,1024.0,HDD,,AMD Radeon,radeon vega 3,Windows Y,,,لپ تاپ اچ پی 15 اینچی مدل DB1069AU پردازنده Ryzen 3 3200U رم 4GB حافظه 1TB گرافیک 2GB,DB1069AU Ryzen 3 3200U 4GB 1TB 2GB Laptop,0.0
5902,1.92,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,1080 * 1920,INTEL,Core i7,i7 10510U,8.0,2622464.0,Hybrid,,AMD,radeon™ 535 graphics gddr5,Windows X,,,لپ تاپ اچ پی 15 اینچی مدل Pavilion x360 15t-DQ100-A2 پردازنده Core i7 رم 8GB حافظه 1TB 256GB SSD گرافیک 2GB صفحه نمایش لمسی,HP Pavilion X360 15t-DQ100-A2 Core i7 8GB 1TB 256GB SSD 2GB FHD TOUCH Laptop,0.0
5903,2.04,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,768 * 1366,INTEL,Core i7,i7 10510U,8.0,1311744.0,Hybrid,,Nvidia Gforce,geforce® mx130 gddr5,Dos,,,لپ تاپ 15 اینچی اچ پی مدل DA2225ne با پردازنده i7 نسل دهم,DA2225ne Core i7 8GB 1TB 128GB SSD 4GB HD Laptop,0.0
5904,2.04,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,768 * 1366,INTEL,Core i7,i7 10510U,8.0,2622464.0,Hybrid,,Nvidia Gforce,geforce® mx130 gddr5,Dos,,,لپ تاپ 15 اینچی اچ پی مدل DA2225ne با پردازنده i7 نسل دهم,DA2225ne Core i7 8GB 1TB 256GB SSD 4GB HD Laptop,0.0
5905,2.04,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,768 * 1366,INTEL,Core i7,i7 10510U,16.0,1311744.0,Hybrid,,Nvidia Gforce,geforce® mx130 gddr5,Dos,,,لپ تاپ 15 اینچی اچ پی مدل DA2225ne با پردازنده i7 نسل دهم,DA2225ne Core i7 16GB 1TB 128GB SSD 4GB HD Laptop,0.0
5906,2.04,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,768 * 1366,INTEL,Core i7,i7 10510U,16.0,5243904.0,Hybrid,,Nvidia Gforce,geforce® mx130 gddr5,Dos,,,لپ تاپ 15 اینچی اچ پی مدل DA2225ne با پردازنده i7 نسل دهم,DA2225ne Core i7 16GB 1TB 512GB SSD 4GB HD Laptop,0.0
5907,2.1,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,768 * 1366,INTEL,Core i5,i5-8250U,8.0,1024.0,SATA,,AMD Radeon,530,Dos,,,لپ تاپ اچ پی مدل bs182nia با پردازنده i5,15 bs182nia Core i5 8GB 1TB 4GB Laptop,0.0
5908,2.04,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,768 * 1366,INTEL,Core i7,i7 10510U,16.0,2622464.0,Hybrid,,Nvidia Gforce,geforce® mx130 gddr5,Dos,,,لپ تاپ 15 اینچی اچ پی مدل DA2225ne با پردازنده i7 نسل دهم,DA2225ne Core i7 16GB 1TB 256GB SSD 4GB HD Laptop,0.0
5909,1.75,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,1080 * 1920,INTEL,Core i3,I3-1115G4,8.0,524288.0,SSD,SSD NVMe,Intel,uhd,Windows X,,,لپ تاپ اچ پی 15.6 اینچی مدل dw3033dx پردازنده Core i3 1115G4 رم 8GB حافظه 512GB SSD گرافیک Intel,dw3033dx Core i3 1115G4 8GB 512GB SSD Intel Full HD Laptop,0.0
5912,1.7,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,768 * 1366,INTEL,Core i5,i5-1135G7,8.0,262144.0,SSD,,Intel,iris® xe graphics,Windows X,,,لپ تاپ اچ پی 15.6 اینچی مدل dw3022nia پردازنده Core i5-1135G7 رم 8GB حافظه 256GB SSD گرافیک Intel,HP dw3022nia Core i5-1135G7 8GB 256GB SSD Intel HD Laptop,0.0
5914,1.2,نوت بوک (لپ تاپ),13.3,IPS or LED-backlit,1080 * 1920,INTEL,Core i7,i7 1165G7,16.0,524288.0,SSD,,Intel,iris plus,Microsoft Windows 10,,,لپ تاپ 13.3 اینچی اچ پی مدل EliteBook x360 1030 G8 - A پردازنده Core i7 رم 16GB حافظه 512GB SSD گرافیک Intel,HP EliteBook x360 1030 G8 - A Core i7 1165G7 16GB 512GB SSD Intel Full HD Touch Laptop,0.0
5915,1.69,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,1080 * 1920,AMD,Ryzen 3,,16.0,262144.0,SSD,SSD NVMe,AMD Radeon,amd radeon™ graphics,Windows Y,,,لپ تاپ اچ پی 15.6 اینچی مدل ef2010CA پردازنده Ryzen 3 5300U رم 16GB حافظه 256GB SSD گرافیک AMD,HP ef2010CA Ryzen 3 5300U 16GB 256GB SSD AMD FHD Laptop,0.0
5916,1.2,نوت بوک (لپ تاپ),13.5,IPS or LED-backlit,1080 * 1920,INTEL,Core i7,i7 1165G7,16.0,1024.0,SSD,SSD NVMe,Intel,iris plus,Microsoft Windows 11,,,لپ تاپ 13.5 اینچی اچ پی مدل Spectre x360 Convertible 14t EA000 پردازنده Core i7 رم 16GB حافظه 1TB SSD گرافیک Intel,HP Spectre x360 Convertible 14t EA000 Core i7 1165G7 16GB 1TB SSD Intel Full HD Touch Laptop,0.0
5917,1.5,نوت بوک (لپ تاپ),14.0,IPS or LED-backlit,1080 * 1920,INTEL,Core i5,i5-1155G7,8.0,262144.0,SSD,SSD NVMe,Intel,intel iris x graphics,Microsoft Windows 11,,,لپ تاپ اچ پی 14 اینچی 14t DY1000NIA پردازنده Core i5 رم 8GB حافظه 256GB SSD گرافیک Intel,DY1000NIA Core i5 1155G7 8GB 256GB SSD Intel FHD Touch Laptop,0.0
5918,1.69,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,1080 * 1920,AMD,Ryzen 3,,16.0,524288.0,SSD,SSD NVMe,AMD Radeon,amd radeon™ graphics,Windows Y,,,لپ تاپ اچ پی 15.6 اینچی مدل ef2010CA پردازنده Ryzen 3 5300U رم 16GB حافظه 512GB SSD گرافیک AMD,HP ef2010CA Ryzen 3 5300U 16GB 512GB SSD AMD FHD Laptop,0.0
5919,1.2,نوت بوک (لپ تاپ),13.3,IPS or LED-backlit,1080 * 1920,INTEL,Core i7,i7 1165G7,16.0,1024.0,SSD,SSD NVMe,Intel,iris plus,Microsoft Windows 10,,,لپ تاپ 13.3 اینچی اچ پی مدل EliteBook x360 1030 G8 - B پردازنده Core i7 رم 16GB حافظه 1TB SSD گرافیک Intel,HP EliteBook x360 1030 G8 - B Core i7 1165G7 16GB 1TB SSD Intel Full HD Touch Laptop,0.0
5920,1.69,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,1080 * 1920,AMD,Ryzen 3,,16.0,1024.0,SSD,SSD NVMe,AMD Radeon,amd radeon™ graphics,Windows Y,,,لپ تاپ اچ پی 15.6 اینچی مدل ef2010CA پردازنده Ryzen 3 5300U رم 16GB حافظه 1TB SSD گرافیک AMD,HP ef2010CA Ryzen 3 5300U 16GB 1TB SSD AMD FHD Laptop,0.0
5921,1.5,نوت بوک (لپ تاپ),14.0,IPS or LED-backlit,1080 * 1920,INTEL,Core i5,i5-1155G7,8.0,262144.0,SSD,SSD NVMe,Intel,intel iris x graphics,Microsoft Windows 11,,,لپ تاپ اچ پی 14 اینچی 14t DY1001NIA پردازنده Core i5 رم 8GB حافظه 256GB SSD گرافیک Intel,DY1001NIA Core i5 1155G7 8GB 256GB SSD Intel FHD Touch Laptop,0.0
5922,2.7,نوت بوک (لپ تاپ),17.3,IPS or LED-backlit,1080 * 1920,INTEL,Core i7,i7-11800H,32.0,1024.0,SSD,SSD NVMe,Nvidia,geforce rtx 3060,Windows X,,,لپ تاپ 17.3 اینچی اچ پی مدل OMEN 17t CK000 - B6 پردازنده Core i7 رم 32GB حافظه 1TB SSD گرافیک 6GB 3060,OMEN 17t CK000 - B6 Core i7 11800H 32GB 1TB SSD 6GB 3060 Full HD Laptop,0.0
5923,2.7,نوت بوک (لپ تاپ),17.3,IPS or LED-backlit,1080 * 1920,INTEL,Core i7,i7-11800H,16.0,1024.0,SSD,SSD NVMe,Nvidia,geforce rtx 3060,Windows X,,,لپ تاپ 17.3 اینچی اچ پی مدل OMEN 17t CK000 - A6 پردازنده Core i7 رم 16GB حافظه 1TB SSD گرافیک 6GB 3060,OMEN 17t CK000 - A6 Core i7 11800H 16GB 1TB SSD 6GB 3060 Full HD Laptop,0.0
5924,2.2,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,1080 * 1920,INTEL,Core i7,i7-11370H,32.0,2622464.0,Hybrid,SSD NVMe,Nvidia Gforce,geforce rtx 3050 gddr6,Windows X,,,لپ تاپ 15.6 اینچی اچ پی مدل Pavilion Gaming 15 DK2044 - B پردازنده Core i7 رم 32GB حافظه 1TB 256GB SSD گرافیک 3050 4GB,Pavilion Gaming 15 DK2044 - B Core i7 11370H 32GB 1TB 256GB SSD 4GB 3050 Full HD Laptop,0.0
5925,2.7,نوت بوک (لپ تاپ),17.3,IPS or LED-backlit,1080 * 1920,INTEL,Core i7,i7-11800H,16.0,1024.0,SSD,SSD NVMe,Nvidia,geforce rtx 3070 gddr6,Windows X,,,لپ تاپ 17.3 اینچی اچ پی مدل OMEN 17t CK000 - A7 پردازنده Core i7 رم 16GB حافظه 1TB SSD گرافیک 8GB 3070,OMEN 17t CK000 - A7 Core i7 11800H 16GB 1TB SSD 8GB 3070 Full HD Laptop,0.0
5926,2.7,نوت بوک (لپ تاپ),17.3,IPS or LED-backlit,1080 * 1920,INTEL,Core i9,i9 11900H,32.0,1024.0,SSD,SSD NVMe,Nvidia,geforce rtx 3070 gddr6,Windows X,,,لپ تاپ 17.3 اینچی اچ پی مدل OMEN 17t CK000 - B9 پردازنده Core i9 رم 32GB حافظه 1TB SSD گرافیک 8GB 3070,OMEN 17t CK000 - B9 Core i9 11900H 32GB 1TB SSD 8GB 3070 Full HD Laptop,0.0
5927,2.2,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,1080 * 1920,INTEL,Core i7,i7-11370H,16.0,2622464.0,Hybrid,SSD NVMe,Nvidia Gforce,geforce rtx 3050 gddr6,Windows X,,,لپ تاپ 15.6 اینچی اچ پی مدل Pavilion Gaming 15 DK2044 - A پردازنده Core i7 رم 16GB حافظه 1TB 256GB SSD گرافیک 3050 4GB,Pavilion Gaming 15 DK2044 - A Core i7 11370H 16GB 1TB 256GB SSD 4GB 3050 Full HD Laptop,0.0
5928,1.5,نوت بوک (لپ تاپ),14.0,IPS or LED-backlit,1080 * 1920,INTEL,Core i5,i5-1155G7,8.0,524288.0,SSD,SSD NVMe,Intel,intel iris x graphics,Microsoft Windows 11,,,لپ تاپ اچ پی 14 اینچی 14t DY1002NIAپردازنده Core i5 رم 8GB حافظه 512GB SSD گرافیک Intel,DY1002NIA Core i5 1155G7 8GB 512GB SSD Intel FHD Touch Laptop,0.0
5929,2.7,نوت بوک (لپ تاپ),17.3,IPS or LED-backlit,1080 * 1920,INTEL,Core i9,i9 11900H,16.0,1024.0,SSD,SSD NVMe,Nvidia,geforce rtx 3070 gddr6,Windows X,,,لپ تاپ 17.3 اینچی اچ پی مدل OMEN 17t CK000 - A9 پردازنده Core i9 رم 16GB حافظه 1TB SSD گرافیک 8GB 3070,OMEN 17t CK000 - A9 Core i9 11900H 16GB 1TB SSD 8GB 3070 Full HD Laptop,0.0
5930,2.7,نوت بوک (لپ تاپ),17.3,IPS or LED-backlit,1080 * 1920,INTEL,Core i7,i7-11800H,32.0,1024.0,SSD,SSD NVMe,Nvidia,geforce rtx 3070 gddr6,Windows X,,,لپ تاپ 17.3 اینچی اچ پی مدل OMEN 17t CK000 - B7 پردازنده Core i7 رم 32GB حافظه 1TB SSD گرافیک 8GB 3070,OMEN 17t CK000 - B7 Core i7 11800H 32GB 1TB SSD 8GB 3070 Full HD Laptop,0.0
5931,1.5,نوت بوک (لپ تاپ),14.0,IPS or LED-backlit,1080 * 1920,INTEL,Core i5,i5-1135G7,8.0,1024.0,SSD,SSD NVMe,Intel,iris plus,Microsoft Windows 11,,,لپ تاپ اچ پی 14 اینچی Pavilion x360 14t DY000-5BS پردازنده Core i5 رم 8GB حافظه 1TB SSD گرافیک Intel,HP Pavilion x360 14t DY000-5BS Core i5 1135G7 8GB 1TB SSD Intel FHD Touch Laptop,0.0
5932,1.5,نوت بوک (لپ تاپ),14.0,IPS or LED-backlit,1080 * 1920,INTEL,Core i7,i7 1165G7,8.0,1024.0,SSD,SSD NVMe,Intel,iris plus,Microsoft Windows 11,,,لپ تاپ 14 اینچی اچ پی مدل Pavilion x360 14t DY000 - 7BS پردازنده Core i7 رم 8GB حافظه 1TB SSD گرافیک Intel,HP Pavilion x360 14t DY000 - 7BS Core i7 1165G7 8GB 1TB SSD Intel FHD Touch Laptop,0.0
5933,1.5,نوت بوک (لپ تاپ),14.0,IPS or LED-backlit,1080 * 1920,INTEL,Core i7,i7 1165G7,16.0,1024.0,SSD,SSD NVMe,Intel,iris plus,Microsoft Windows 11,,,لپ تاپ 14 اینچی اچ پی مدل Pavilion x360 14t DY000 - 7CS پردازنده Core i7 رم 16GB حافظه 1TB SSD گرافیک Intel,HP Pavilion x360 14t DY000 - 7CS Core i7 1165G7 16GB 1TB SSD Intel FHD Touch Laptop,0.0
5934,1.8,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,1080 * 1920,INTEL,Core i7,i7 1165G7,8.0,524288.0,SSD,SSD NVMe,Intel,iris plus,Windows X,,,لپ تاپ 15.6 اینچی اچ پی مدل Pavilion x360 15t ER000 - 7AS پردازنده Core i7 رم 8GB حافظه 512GB SSD گرافیک Intel صفحه نمایش لمسی,HP Pavilion x360 15t ER000 - 7AS Core i7 1165G7 8GB 512GB SSD Intel FHD IPS Touch Laptop,0.0
5935,2.6,نوت بوک (لپ تاپ),16.0,IPS or LED-backlit,1080 * 1920,INTEL,Core i7,i7-11800H,16.0,1024.0,SSD,SSD NVMe,Nvidia,geforce rtx 3060,Windows X,,,لپ تاپ 16 اینچی اچ پی مدل VICTUS 16t D000 - A6 پردازنده Core i7 رم 16GB حافظه 1TB SSD گرافیک 6GB 3060,VICTUS 16t D000 - A6 Core i7 11800H 16GB 1TB SSD 6GB 3060 Full HD Laptop,0.0
5936,1.8,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,1080 * 1920,INTEL,Core i7,i7 1165G7,16.0,1024.0,SSD,SSD NVMe,Intel,iris plus,Windows X,,,لپ تاپ 15.6 اینچی اچ پی مدل Pavilion x360 15t ER000 - 7CS پردازنده Core i7 رم 16GB حافظه 1TB SSD گرافیک Intel صفحه نمایش لمسی,HP Pavilion x360 15t ER000 - 7CS Core i7 1165G7 16GB 1TB SSD Intel FHD IPS Touch Laptop,0.0
5937,1.8,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,1080 * 1920,INTEL,Core i7,i7 1165G7,8.0,1024.0,SSD,SSD NVMe,Intel,iris plus,Windows X,,,لپ تاپ 15.6 اینچی اچ پی مدل Pavilion x360 15t ER000 - 7BS پردازنده Core i7 رم 8GB حافظه 1TB SSD گرافیک Intel صفحه نمایش لمسی,HP Pavilion x360 15t ER000 - 7BS Core i7 1165G7 8GB 1TB SSD Intel FHD IPS Touch Laptop,0.0
5938,1.5,نوت بوک (لپ تاپ),14.0,IPS or LED-backlit,1080 * 1920,INTEL,Core i5,i5-1135G7,8.0,524288.0,SSD,SSD NVMe,Intel,iris plus,Microsoft Windows 11,,,لپ تاپ اچ پی 14 اینچی Pavilion x360 14t DY000-5AS پردازنده Core i5 رم 8GB حافظه 512GB SSD گرافیک Intel,HP Pavilion x360 14t DY000-5AS Core i5 1135G7 8GB 512GB SSD Intel FHD Touch Laptop,0.0
5939,1.85,نوت بوک (لپ تاپ),15.6,HD or Full HD,1080 * 1920,AMD,Ryzen 5,Ryzen 5 5500U,8.0,262144.0,SSD,SSD NVMe,AMD Radeon,vega7,Windows Y,,,لپ تاپ اچ پی 15.6 اینچی مدل Pavilion EF2127WM پردازنده Ryzen 5 5500U رم 8GB حافظه 256GB SSD گرافیک VEGA7,HP Pavilion EF2127WM Ryzen 5 5500U 8GB 256GB SSD VEGA7 FHD Laptop,0.0
5940,2.6,نوت بوک (لپ تاپ),16.0,IPS or LED-backlit,1080 * 1920,INTEL,Core i7,i7-11800H,32.0,1024.0,SSD,SSD NVMe,Nvidia,geforce rtx 3060,Windows X,,,لپ تاپ 16 اینچی اچ پی مدل VICTUS 16t D000 - B6 پردازنده Core i7 رم 32GB حافظه 1TB SSD گرافیک 6GB 3060,VICTUS 16t D000 - B6 Core i7 11800H 32GB 1TB SSD 6GB 3060 Full HD Laptop,0.0
5941,1.7,نوت بوک (لپ تاپ),15.6,HD or Full HD,768 * 1366,INTEL,Core i5,i5-1135G7,8.0,1024.0,SSD,SSD NVMe,Nvidia Gforce,geforce mx350,Dos,,,لپ تاپ 15.6 اینچی اچ‌پی مدل DW3087 -B پردازنده Core i5-1135G7 رم 8GB حافظه 1TB SSD گرافیک MX350 2GB,DW3087 - B Core i5-1135G7 8GB 1TB SSD 2GB MX350 HD Laptop,0.0
5942,1.7,نوت بوک (لپ تاپ),15.6,HD or Full HD,768 * 1366,INTEL,Core i5,i5-1135G7,8.0,524288.0,SSD,SSD NVMe,Nvidia Gforce,geforce mx350,Dos,,,لپ تاپ 15.6 اینچی اچ‌پی مدل DW3087 -A پردازنده Core i5-1135G7 رم 8GB حافظه 512GB SSD گرافیک MX350 2GB,DW3087 - A Core i5-1135G7 8GB 512GB SSD 2GB MX350 HD Laptop,0.0
5943,1.3,نوت بوک (لپ تاپ),13.3,,1080 * 1920,INTEL,Core i7,i7 1165G7,8.0,524288.0,SSD,SSD NVMe,Intel,intel iris x graphics,Windows X,,,لپ تاپ اچ پی 13.3 اینچی مدل ENVY X360 13M BD0033dx پردازنده Core i7 رم 8GB حافظه 512GB SSD گرافیک Intel,ENVY X360 13M BD0033dx Core i7 1165G7 8GB 512GB SSD Intel Full HD Touch Laptop,0.0
5944,1.5,نوت بوک (لپ تاپ),14.0,IPS or LED-backlit,1080 * 1920,INTEL,Core i7,i7 1165G7,8.0,524288.0,SSD,SSD NVMe,Intel,iris plus,Microsoft Windows 11,,,لپ تاپ 14 اینچی اچ پی مدل Pavilion x360 14t DY000 - 7AS پردازنده Core i7 رم 8GB حافظه 512GB SSD گرافیک Intel,HP Pavilion x360 14t DY000 - 7AS Core i7 1165G7 8GB 512GB SSD Intel FHD Touch Laptop,0.0
5945,2.7,نوت بوک (لپ تاپ),17.3,IPS or LED-backlit,1080 * 1920,INTEL,Core i7,i7-11370H,32.0,1024.0,SSD,SSD NVMe,Nvidia Gforce,geforce rtx 3050 gddr6,Windows X,,,لپ تاپ 17.3 اینچی اچ پی مدل Pavilion Gaming 17 CD2015 - B پردازنده Core i7 رم 32GB حافظه 1TB SSD گرافیک 3050 4GB,Pavilion Gaming 17 CD2015 - B Core i7 11370H 32GB 1TB SSD 4GB 3050 Full HD IPS Laptop,0.0
5946,1.85,نوت بوک (لپ تاپ),15.6,HD or Full HD,1080 * 1920,AMD,Ryzen 5,Ryzen 5 5500U,16.0,262144.0,SSD,SSD NVMe,AMD Radeon,vega7,Windows Y,,,لپ تاپ اچ پی 15.6 اینچی مدل Pavilion EF2127WM پردازنده Ryzen 5 5500U رم 16GB حافظه 256GB SSD گرافیک VEGA7,HP Pavilion EF2127WM Ryzen 5 5500U 16GB 256GB SSD VEGA7 FHD Laptop,0.0
5947,1.8,نوت بوک (لپ تاپ),15.6,HD or Full HD,768 * 1366,INTEL,Core i3,I3-1115G4,12.0,1024.0,HDD,,Intel,uhd,Dos,,,لپ تاپ اچ پی 15.6 اینچی مدل 250 G8 پردازنده Core i3 1115G4 رم 12GB حافظه 1TB گرافیک Intel,HP 250 G8 Core i3 1115G4 12GB 1TB Intel HD NO ODD Laptop,0.0
5948,2.7,نوت بوک (لپ تاپ),17.3,IPS or LED-backlit,1080 * 1920,INTEL,Core i7,i7-11370H,16.0,1024.0,SSD,SSD NVMe,Nvidia Gforce,geforce rtx 3050 gddr6,Windows X,,,لپ تاپ 17.3 اینچی اچ پی مدل Pavilion Gaming 17 CD2015 - A پردازنده Core i7 رم 16GB حافظه 1TB SSD گرافیک 3050 4GB,Pavilion Gaming 17 CD2015 - A Core i7 11370H 16GB 1TB SSD 4GB 3050 Full HD IPS Laptop,0.0
5949,1.4,نوت بوک (لپ تاپ),14.0,IPS or LED-backlit,1080 * 1920,INTEL,Core i5,i5-1135G7,8.0,524288.0,SSD,SSD NVMe,Nvidia Gforce,mx350 ddr5,Windows X,,,لپ تاپ اچ پی 14 اینچی مدل Pavilion DV0014ne پردازنده Core i5 رم 8GB حافظه 512GB SSD گرافیک 2GB,HP Pavilion DV0014ne Core i5 1135G7 8GB 512GB SSD 2GB Full HD Laptop,0.0
5950,1.4,نوت بوک (لپ تاپ),14.0,IPS or LED-backlit,1080 * 1920,INTEL,Core i5,i5-1135G7,8.0,524288.0,SSD,SSD NVMe,Intel,intel iris x graphics,Windows X,,,لپ تاپ اچ پی 14 اینچی مدل Pavilion DV0017ne پردازنده Core i5 رم 8GB حافظه 512GB SSD گرافیک Inte,HP Pavilion DV0017ne Core i5 1135G7 8GB 512GB SSD Intel Full HD Laptop,0.0
5951,1.8,نوت بوک (لپ تاپ),15.6,HD or Full HD,768 * 1366,INTEL,Core i3,I3-1115G4,4.0,1024.0,HDD,,Intel,uhd,Dos,,,لپ تاپ اچ پی 15.6 اینچی مدل 250 G8 پردازنده Core i3 1115G4 رم 4GB حافظه 1TB گرافیک Intel,HP 250 G8 Core i3 1115G4 4GB 1TB Intel HD NO ODD Laptop,0.0
5952,1.8,نوت بوک (لپ تاپ),15.6,HD or Full HD,768 * 1366,INTEL,Core i3,I3-1115G4,8.0,1024.0,HDD,,Intel,uhd,Dos,,,لپ تاپ اچ پی 15.6 اینچی مدل 250 G8 پردازنده Core i3 1115G4 رم 8GB حافظه 1TB گرافیک Intel,HP 250 G8 Core i3 1115G4 8GB 1TB Intel HD NO ODD Laptop,0.0
5953,2.4,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,1080 * 1920,INTEL,Core i7,i7 10750H,16.0,5243904.0,Hybrid,,Nvidia Gforce,geforce rtx2070 gddr6,Microsoft Windows 10,,,لپ تاپ اچ پی 15.6 اینچی مدل OMEN 15 DH1020 پردازنده Core i7 رم 16GB حافظه 1TB 512GB SSD گرافیک 8GB,HP OMEN 15 DH1020 Core i7 10750H 16GB 1TB 512GB SSD 8GB 2070 Full HD Laptop,0.0
5954,1.75,نوت بوک (لپ تاپ),15.6,HD or Full HD,1080 * 1920,INTEL,Core i5,i5-1135G7,8.0,1024.0,SSD,SSD NVMe,Nvidia Gforce,geforce® mx 350,Dos,,,لپ تاپ اچ پی 15.6 اینچی مدل Pavilion eg0362nia پردازنده Core i5 1135G7 رم 8GB حافظه 1TB SSD گرافیک 2GB,Pavilion eg0362nia Core i5 1135G7 8GB 1TB SSD 2GB Full HD Laptop,0.0
5955,2.4,نوت بوک (لپ تاپ),15.6,IPS or LED-backlit,1080 * 1920,INTEL,Core i7,i7 10750H,16.0,1024.0,SSD,,Nvidia Gforce,geforce rtx2070 gddr6,Microsoft Windows 10,,,لپ تاپ اچ پی 15.6 اینچی مدل OMEN 15 DH1020 پردازنده Core i7 رم 16GB حافظه 1TB SSD گرافیک 8GB,HP OMEN 15 DH1020 Core i7 10750H 16GB 1TB SSD 8GB 2070 Full HD Laptop,0.0
