url,price_after_discount,original_price
/product/63626/lenovo-ideapad-320-fx-9800p-8gb-1tb-4gb-laptop/,,
/product/63739/lenovo-ideapad-320-core-i7-16gb-2tb-4gb-full-hd-laptop/,,
/product/65142/asus-x550iu-fx-9830p-16gb-2tb-4gb-full-hd-laptop/,,
/product/65207/asus-rog-gl553ve-core-i7-16gb-1tb256gb-ssd-4gb-full-hd-laptop/,,
/product/67417/asus-r419un-core-i7-8gb-1tb-4gb-full-hd-laptop/,,
/product/67297/asus-fx570ud-core-i7-12gb-2tb-4gb-full-hd-laptop/,,
/product/66713/asus-zenbook-pro-ux550ve-core-i7-16gb-512gb-ssd-4gb-full-hd-touch-laptop/,,
/product/65967/asus-rog-strix-gl503vs-core-i7-32gb-1tb256gb-ssd-8gb-full-hd-laptop/,,
/product/62732/asus-k556uq-core-i7-12gb-2tb-2gb-full-hd-laptop/,,
/product/64275/asus-zenbook-ux430uq-core-i7-8gb-512gb-ssd-2gb-full-hd-laptop/,,
/product/64290/asus-r542uq-core-i7-8gb-1tb-2gb-full-hd-laptop/,,
/product/50206/asus-x555uj-core-i5-6gb-1tb-2gb-full-hd-laptop/,,
/product/50588/asus-r540-core-i3-4gb-1tb-2gb-laptop/,,
/product/50862/asus-rog-gl553vd-core-i7-16gb-1tb256gb-ssd-4gb-full-hd-laptop/,,
/product/51206/asus-rog-g752vs-core-i7-16gb-1tb256gb-ssd-8gb-full-hd-laptop/,,
/product/6166/asus-x555li-core-i3-4gb-1tb-2gb/,,
/product/5053/asus-k555lj-core-i7-8gb-1tb-2gb/,,
/product/4743/asus-v502lx-core-i7-8gb-1tb-4gbext-odd/,,
/product/8093/asus-n551vw-core-i7-8gb-1tb128gb-ssd-4gb-4k/,,
/product/8087/asus-g551vw-core-i7-16gb-2tb-4gb-4k-laptop/,,
/product/8186/asus-x555li-core-i7-8gb-1tb-2gb/,,
/product/6709/asus-x552mj-n3520-4gb-750gb-2gb/,,
/product/6114/asus-k555lf-core-i7-6gb-1tb-2gb/,,
/product/6439/asus-x555lj-core-i7-6gb-1tb-2gb-laptop/,,
/product/1755/asus-n550jk-core-i7-8gb-2tb-4gb-touch/,,
/product/2603/asus-x455ld-core-i5-4gb-1tb-2gb/,,
/product/63216/acer-aspire-7-a715-core-i7-16gb-2tb-4gb-full-hd-laptop/,,
/product/62783/acer-aspire-e5-575g-core-i5-4gb-500gb-2gb-full-hd-laptop/,,
/product/49506/acer-aspire-es1-332-n4200-4gb-500gb-intel-laptop/,,
/product/46606/acer-aspire-v15-nitro-core-i7-16gb-1tb128gb-ssd-4gb-full-hd-laptop/,,
/product/48503/acer-aspire-e5-575g-core-i3-4gb-500gb-2gb-laptop/,,
/product/47079/acer-aspire-es1-531-n3050-4gb-500gb-intel-laptop/,,
/product/44412/acer-aspire-e5-552g-a10-8700p-8gb-1tb-2gb-laptop/,,
/product/46316/acer-aspire-e5-523g-a6-9210-8gb-1tb-2gb-laptop/,,
/product/43220/acer-aspire-e5-574g-core-i5-8gb-1tb-4gb-full-hd-laptop/,,
/product/49677/acer-aspire-r3-n3710-4gb-500gb-intel-touch-laptop/,,
/product/65510/acer-aspire-a315-21-a4-9120-4gb-500gb-2gb-laptop/,,
/product/64455/acer-aspire-e5-576g-core-i5-8gb-1tb-2gb-full-hd-laptop/,,
/product/107393/acer-aspire-a315-53g-35n0-core-i3-4gb-1tb-intel-laptop/,,
/product/107432/acer-aspire-a315-34-c7kd-n4000-4gb-1tb-intel-laptop/,,
/product/71591/acer-aspire-a315-21-a4-9120-4gb-1tb-2gb-laptop/,,
/product/71360/asus-vivobook-pro-15-n580gd-core-i7-24gb-1tb-4gb-full-hd-laptop/,,
/product/71589/asus-x540ub-n4200-4gb-1tb-intel-full-hd-laptop/,,
/product/71593/asus-x540ub-core-i5-4gb-1tb-2gb-full-hd-laptop/,,
/product/71893/asus-tuf-gaming-fx505gm-core-i7-16gb-1tb-with-256gb-ssd-6gb-full-hd-laptop/,,
/product/73081/asus-vivobook-s14-s430fn-core-i7-12gb-1tb-with-256gb-ssd-2gb-full-hd-laptop/,,
/product/69429/asus-vivobook-s15-s510uf-core-i5-12gb-1tb-2gb-full-hd-laptop/,,
/product/68780/asus-vivobook-x510uf-core-i7-12gb-1tb-2gb-full-hd-laptop/,,
/product/64583/asus-vivobook-max-x541ua-core-i3-4gb-1tb-intel-laptop/,,
/product/65179/asus-vivobook-15-x542uq-core-i5-8gb-1tb-2gb-full-hd-laptop/,,
/product/10656/lenovo-b5180-core-i7-8gb-1tb-2gb-laptop/,,
/product/940/lenovo-flex2-core-i7-8gb-1tb-2gb-touch/,,
/product/937/lenovo-flex2-core-i5-6gb-1tb8gb-ssd-4gb/,,
/product/882/lenovo-e540-core-i5-6gb-1tb-2gb/,,
/product/883/lenovo-e540-core-i7-8gb-1tb-2gb/,,
/product/876/lenovo-g5045-e2-6010-4gb-500gb-1gb/,,
/product/3540/lenovo-z5070-core-i7-8gb-1tb-4gb/,,
/product/969/acer-aspire-e1-572g-core-i5-4gb-500gb-1gb/,,
/product/4352/acer-aspire-e5-573g-core-i7-8gb-1tb-4gb-full-hd/,,
/product/271/lenovo-g5070-pentium-2gb-500gb-intel-laptop/,,
/product/1467/acer-aspire-e5-571g-pentium-4gb-500gb-1gb/,,
/product/6215/acer-aspire-e5-511g-n3530-4gb-500gb-1gb/,,
/product/9491/acer-aspire-e1-572g-core-i3-4gb-500gb-1gb/,,
/product/42238/acer-aspire-e5-574g-core-i5-4gb-500gb-2gb-laptop/,,
/product/110739/lenovo-legion-y540-core-i7-16gb-1tb-256gb-laptop/,,
/product/110873/lenovo-ideapad-3-6405u-4gb-1tb-2gb-hd-laptop/,,
/product/110874/lenovo-ideapad-3-6405u-8gb-1tb-2gb-hd-laptop/,,
/product/110552/lenovo-ideapad-130-15ikb-npa-core-i3-8130u-12gb-1tb-2gb-mx110-laptop/,,
/product/107618/lenovo-ideapad-330-core-i7-8gb-1tb-4gb-m530-full-hd-laptop/,,
/product/107619/lenovo-ideapad-330-n5000-4gb-1tb-2gb-full-hd-no-odd-laptop/,,
/product/107514/lenovo-ideapad-l340-ryzen-3-3200u-4gb-1tb-2gb-hd-laptop/,,
/product/108590/lenovo-ideapad-l340-core-i5-8gb-1tb-256gb-ssd-2gb-hd-laptop/,,
/product/108594/lenovo-ideapad-v330-core-i7-12gb-1tb-256gb-ssd-2gb-full-hd-laptop/,,
/product/108595/lenovo-ideapad-v330-core-i5-8250-12gb-1tb-256gb-ssd-2gb-full-hd-laptop/,,
/product/109559/lenovo-ideapad-l3-core-i5-10210u-4gb-1tb-2gb-hd-laptop/,,
/product/108592/lenovo-ideapad-330-3867u-4gb-500gb-intel-hd-laptop/,,
/product/110124/enovo-ideapad-l3-core-i7-10510u-12gb-1tb-256gb-laptop/,,
/product/110031/lenovo-ideapad-l3-core-i7-10510u-8gb-1tb-2gb-mx330-laptop/,,
/product/110401/lenovo-ideapad-l340-core-i7-16gb-1tb-128gb-ssd-2gb-full-hd-laptop/,,
/product/110409/lenovo-ideapad-l340-core-i3-12gb-1tb-256gb-ssd-2gb-hd-with-odd-laptop/,,
/product/110479/enovo-ideapad-330-core-i7-8550u-12gb-1tb-256gb-laptop/,,
/product/111473/asus-rog-strix-g512lv-core-i7-10750h-16gb-1tb-laptop/,,
/product/111028/asus-laptop-15-x509ma-n4000-8gb-1tb-intel-hd-laptop/,,
/product/110789/asus-vivobook-r521jb-core-i5-12gb-1tb-laptop/,,
/product/111612/asus-vivobook-k571li-core-i7-10750h-16gb-1tb-laptop/,,
/product/110925/asus-k543ub-core-i3-8130u-4gb-1tb-2gb-laptop/,,
/product/112205/acer-aspire-3-a315-pentium-n3710-4gb-1tb-laptop/,,
/product/109778/acer-aspire-a315-core-i7-10510u-8gb-1tb-256gb-laptop/,,
/product/110568/acer-aspire-a315-55g-52tf-core-i5-10210u-8gb-1tb-laptop/,,
/product/110434/acer-nitro-5-an515-ryzen-7-3750h-16gb-1tb-256gb-ssd-4gb-full-hd-laptop/,,
/product/108682/acer-nitro-5-an517-51-70mh-core-i7-16gb-1tb-ssd-6gb-1660ti-full-hd-laptop/,,
/product/107527/acer-nitro-5-an515-52-79ny-a-core-i7-16gb-1tb-laptop/,,
/product/108468/acer-spin-3-sp314-core-i5-8gb-1tb-256gb-ssd-2gb-touch-full-hd-laptop/,,
/product/108789/acer-aspire-a315-55g-59qu-core-i5-4gb-1tb-2gb-hd-laptop/,,
/product/50352/acer-aspire-s5-371-core-i5-4gb-256gb-ssd-intel-full-hd-laptop/,,
/product/50542/acer-aspire-e5-575g-core-i5-4gb-1tb-2gb-laptop/,,
/product/50838/acer-aspire-f5-573g-core-i3-8gb-1tb-4gb-laptop/,,
/product/63892/acer-aspire-7-a715-core-i7-8gb-1tb-4gb-full-hd-laptop/,,
/product/1101/asus-x555ld-core-i5-4gb-500gb-2gb/,,
/product/515/asus-a555ld-core-i5-6gb-1tb-2gb/,,
/product/1103/asus-x555ld-core-i5-6gb-1tb-2gb/,,
/product/41072/asuspro-essential-p2520lj-core-i7-8gb-1tb-2gb-full-hd/,,
/product/10690/asuspro-essential-p2520lj-core-i5-8gb-1tb-2gb/,,
/product/44566/asus-k550jx-core-i7-8gb-1tb-2gb-laptop/,,
/product/43677/asus-x556uj-core-i7-8gb-1tb-2gb-laptop/,,
/product/45989/asus-n552vw-core-i7-12gb-2tb128gb-ssd-4gb-4k-laptop/,,
/product/46997/asus-rog-gl752vw-core-i7-8gb-1tb-4gb-full-hd-laptop/,,
/product/47000/asus-f550jx-core-i7-8gb-1tb-4gb-full-hd-laptop/,,
/product/46201/asus-vivobook-max-x541uv-core-i7-8gb-2tb-2gb-full-hd-laptop/,,
/product/47116/asus-zenbook-ux310uq-core-i7-8gb-256gb-ssd-2gb-full-hd-laptop/,,
/product/47736/asus-zenbook-flip-ux360ca-core-m-6y54-8gb-512gb-ssd-intel-qhd-laptop/,,
/product/48580/asus-k556ub-core-i5-8gb-1tb-2gb-full-hd-laptop/,,
/product/49188/asus-rog-gl702vm-core-i7-16gb-1tb-6gb-full-hd-laptop/,,
/product/49927/asus-zenbook-ux510uw-core-i7-16gb-1tb-4gb-full-hd-laptop/,,
/product/74683/asus-vivobook-x540ya-e2-6110-4gb-500gb-amd-laptop/,,
/product/86606/asus-vivobook-pro-15-n580gd-core-i7-16gb-1tb-128gb-ssd-4gb-full-hd-laptop/,,
/product/74570/asus-vivobook-s15-s530uf-e-core-i7-16gb-1tb-256gb-ssd-2gb-full-hd-laptop/,,
/product/76277/asus-rog-strix-g531gv-core-i7-16gb-1tb-laptop/,,
/product/107610/asus-strix-rog-g531gt-core-i7-16gb-1tb-512gb-ssd-4gb-laptop/,,
/product/107899/asus-vivobook-pro-15-n580gd-core-i7-8gb-1tb-240gb-ssd-4gb-full-hd-laptop/,,
/product/108146/asus-vivobook-a712fb-core-i7-16gb-1tb-256gb-ssd-2gb-full-hd-laptop/,,
/product/108596/asus-zenbook-duo-ux481flc-ap-core-i7-16gb-1tb-ssd-2gb-full-hd-laptop/,,
/product/108792/asus-vivobook-k540bp-p-a6-9225-8gb-1tb-2gb-r5-m420-full-hd-laptop/,,
/product/108796/asus-zenbook-15-ux534ftc-core-i7-16gb-1tb-ssd-4gb-full-hd-laptop/,,
/product/108977/asus-vivobook-a412fj-a-core-i5-8gb-512gb-laptop/,,
/product/110310/asus-zenbook-14-ux431fa-core-i5-10210u-8gb-512gb-ssd-intel-full-hd-laptop/,,
/product/110631/asus-vivobook-r564jp-core-i5-8gb-1tb-256gb-laptop/,,
/product/110498/asus-strix-rog-g531gt-core-i7-32gb-1tb-512gb-ssd-4gb-laptop/,,
/product/110725/asus-vivobook-r521fa-core-i3-4gb-1tb-intel-full-hd-laptop/,,
/product/110684/asus-vivobook-k571gt-core-i7-8gb-1tb-laptop/,,
/product/110733/asus-vivobook-r521fb-core-i7-8gb-1tb-2gb-full-hd-laptop/,,
/product/109650/asus-rog-zephyrus-gx502gv-plz-core-i7-32gb-1tb-ssd-6gb-full-hd-laptop/,,
/product/110366/asus-m509dj-zx-ryzen-5-3500u-8gb-1tb-laptop/,,
/product/109547/asus-zenbook-14-ux431fl-core-i7-8gb-512gb-laptop/,,
/product/109562/asus-vivobook-17-m712dk-ryzen-5-3500u-12gb-1tb-laptop/,,
/product/65452/microsoft-surface-book-2-core-i5-8gb-256gb-intel-13inch-touch/,,
/product/65449/microsoft-surface-book-2-core-i7-16gb-256gb-6gb-15inch-touch/,,
/product/1488/sony-fit-svf14425-cl-amd-6gb-1tb-1gb-touch/,,
/product/42441/msi-ge62-2qd-apache-core-i7-16gb-1tb-4gb-laptop/,,
/product/62868/msi-gp62-7rd-core-i7-8gb-1tb128gb-ssd-4gb-full-hd-laptop/,,
/product/45682/msi-cx62-6ql-core-i5-8gb-1tb-2gb-laptop/,,
/product/45683/msi-cx62-7ql-core-i7-8gb-1tb-2gb-laptop/,,
/product/66543/msi-gp62m-7rdx-leopard-core-i7-16gb-1tb128gb-ssd-4gb-full-hd-laptop/,,
/product/86746/msi-gf63-thin-9sc-core-i7-16gb-1tb128gb-ssd-4gb-full-hd-laptop/,,
/product/63710/msi-ge62-7re-camo-squad-core-i7-16gb-1tb128gb-ssd-4gb-laptop/,,
/product/71590/msi-gv62-7rd-core-i7-8gb-1tb128gb-ssd-4gb-full-hd-laptop/,,
/product/76210/hp-pavilion-x360-14t-dh000-b-core-i7-8gb-1tb-with-120gb-ssd-2gb-touch-laptop/,,
/product/73726/hp-omen-15t-dc100-b-core-i7-16gb-1tb-with-500gb-ssd-4gb-laptop/,,
/product/75565/hp-omen-15t-dc100-g2-i-core-i7-16gb-1tb-with-256gb-ssd-8gb-laptop/,,
/product/75566/hp-omen-15t-dc100-g2-j-core-i7-16gb-1tb-with-500gb-ssd-8gb-laptop/,,
/product/75567/hp-omen-15t-dc100-g2-k-core-i7-32gb-1tb-with-256gb-ssd-8gb-laptop/,,
/product/75130/hp-probook-650-g4-a-core-i5-8gb-250gb-ssd-intel-full-hd-laptop/,,
/product/75084/hp-spectre-x360-13t-ap000-core-i7-16gb-512gb-ssd-intel-full-hd-touch-laptop/,,
/product/68512/hp-14-ck0044nia-core-i3-8gb-1tb-2gb-laptop/,,
/product/69063/hp-spectre-x360-13t-ae000-core-i5-8gb-512gb-ssd-intel-full-hd-touch-laptop/,,
/product/68514/hp-14-ck0024nia-core-i5-8gb-1tb-2gb-laptop/,,
/product/68515/hp-15-pavilion-cs0014nia-core-i5-8gb-1tb-4gb-laptop/,,
/product/67883/hp-g6-250-n3350-4gb-500gb-intel-laptop/,,
/product/68186/hp-probook-450-g5-i-core-i7-16gb-1tb500gb-ssd-2gb-laptop/,,
/product/68180/hp-probook-450-g5-c-core-i5-8gb-1tb250gb-ssd-2gb-laptop/,,
/product/70962/hp-15-da0064nia-core-i3-4gb-1tb-2gb-laptop/,,
/product/74026/hp-15-bw096nia-a6-9220-8gb-1tb-2gb-laptop/,,
/product/74798/hp-15-db0005ds-a9-9425-8gb-128gb-ssd-amd-touch-laptop/,,
/product/73446/hp-envy-x360-15m-bq121dx-ryzen-5-2500u-8gb-1tb-amd-touch-laptop/,,
/product/73734/hp-omen-15t-dc100-j-core-i7-16gb-1tb-with-512gb-ssd-6gb-laptop/,,
/product/69925/hp-15-cx0056wm-core-i5-8gb-1tb-4gb-full-hd-laptop/,,
/product/72026/hp-omen-17-an100-a-core-i7-16gb-1tb-with-256gb-ssd-4gb-full-hd-laptop/,,
/product/72027/hp-omen-17-an100-f-core-i7-16gb-1tb-with-500gb-ssd-8gb-full-hd-laptop/,,
/product/71645/hp-zbook-17-g4-mobile-workstation-core-i7-64gb-1tb-ssd-16gb-4k-laptop/,,
/product/111832/hp-pavilion-15-cs3429nia-core-i5-8gb-1tb-120gb-ssd-2gb-full-hd-laptop/,,
/product/71711/msi-pe62-8rc-core-i7-16gb-1tb128gb-ssd-4gb-full-hd-laptop/,,
/product/2300/msi-gs60-ghost-pro-core-i7-16gb-1tb128gb-ssd-2gb/,,
/product/42334/msi-pe60-6qe-core-i7-16gb-1tb128gb-ssd-4gb-full-hd-laptop/,,
/product/1203/msi-cx61-core-i5-8gb-1tb-2gb/,,
/product/597/msi-s12-amd-4gb-500gb-512mb-touch/,,
/product/107515/msi-ge65-raider-9se-core-i7-16gb-1tb-256gb-ssd-6gb-full-hd-laptop/,,
/product/110355/msi-modern-15-a10rb-core-i5-10210u-8gb-256gb-ssd-2gb-mx250-full-hd-laptop/,,
/product/68169/hp-15-ra001nia-n3710-4gb-500gb-intel-laptop/,,
/product/108106/hp-omen-15-dc1088-g2-d-core-i7-32gb-1tb-500gb-ssd-6gb-full-hd-laptop/,,
/product/107481/hp-da1023-b-core-i5-8gb-1tb-2gb-laptop/,,
/product/108084/hp-spectre-x360-15t-df100-a-core-i7-16gb-512gb-ssd-4gb-4k-touch-laptop/,,
/product/111559/hp-255-g7-b-ryzen-5-2500u-8gb-1tb-120gb-ssd-1gb-vega-8-laptop/,,
/product/111821/hp-db0034-b-a9-9425-8gb-1tb-2gb-hd-laptop/,,
/product/110895/hp-15-db1200ny-ryzen-7-3700u-8gb-1tb-2gb-full-hd-laptop/,,
/product/69759/hp-15-da0029nia-core-i5-8250u-4gb-1tb-intel-laptop/,,
/product/73737/hp-da0115nia-core-i7-8gb-1tb-4gb-full-hd-laptop/,,
/product/72085/hp-15-db0000ny-ryzen-3-4gb-1tb-2gb-laptop/,,
/product/68513/hp-14-ck0023nia-core-i5-8gb-1tb-2gb-laptop/,,
/product/71178/hp-15-255-g7-ryzen-3-4gb-1tb-amd-laptop/,,
/product/69222/hp-15-da0066nia-core-i3-4gb-1tb-2gb-laptop/,,
/product/76202/hp-envy-x360-15t-cn100-a-core-i7-8gb-1tb-with-120gb-ssd-4gb-touch-laptop/,,
/product/75555/hp-omen-15t-dc100-g2-a-core-i7-16gb-1tb-with-256gb-ssd-4gb-laptop/,,
/product/86613/hp-probook-450-g6-c-core-i5-8gb-1tb-with-250gb-ssd-2gb-laptop/,,
/product/75753/hp-da1023-a-core-i5-4gb-1tb-2gb-laptop/,,
/product/110896/hp-15-db1200ny-ryzen-7-3700u-8gb-1tb-laptop/,,
/product/110935/hp-15-db0000ny-ryzen-3-8gb-1tb-120gb-ssd-2gb-laptop/,,
/product/110936/hp-15-db0000ny-ryzen-3-4gb-1tb-120gb-ssd-2gb-laptop/,,
/product/110756/hp-omen-17t-cb100-b-core-i7-32gb-1tb-512gb-ssd-6gb-full-hd-laptop/,,
/product/111826/hp-dw0225nia-core-i3-8130u-8gb-1tb-120gb-ssd-2gb-hd-laptop/,,
/product/111829/hp-da2185-b-core-i5-8gb-1tb-120gb-laptop/,,
/product/110653/hp-da2199ne-core-i7-16gb-1tb-128gb-ssd-2gb-hd-laptop/,,
/product/110316/hp-da2225ne-core-i7-16gb-1tb-4gb-hd-laptop/,,
/product/110641/hp-da2180nia-core-i5-8gb-1tb-128gb-ssd-2gb-hd-laptop/,,
/product/109796/hp-da2204-d-core-i7-16gb-1tb-250gb-laptop/,,
/product/109798/hp-da2005-a-core-i7-8gb-1tb-4gb-hd-laptop/,,
/product/110644/hp-da2180nia-core-i5-12gb-1tb-128gb-ssd-2gb-hd-laptop/,,
/product/108074/hp-da0082-b-core-i5-8gb-1tb-2gb-full-hd-laptop/,,
/product/108075/hp-da0082-c-core-i5-8gb-1tb-120gb-ssd-2gb-full-hd-laptop/,,
/product/107482/hp-da1023-c-core-i5-8gb-1tb-120gb-ssd-2gb-laptop/,,
/product/87129/hp-rb009-a4-9120-4gb-500gb-amd-laptop/,,
/product/109800/hp-da2005-c-core-i7-16gb-1tb-4gb-hd-laptop/,,
/product/108804/hp-da1016-core-i5-8gb-1tb-2gb-hd-laptop/,,
/product/108805/hp-da1016-core-i5-4gb-1tb-2gb-hd-laptop/,,
/product/108062/hp-by0000-a-core-i7-8gb-1tb-4gb-17-inch-laptop/,,
/product/108105/hp-omen-15-dc1088-g2-c-core-i7-32gb-1tb-256gb-ssd-6gb-full-hd-laptop/,,
/product/107455/hp-da1031nia-core-i7-16gb-1tb-250gb-ssd-2gb-full-hd-laptop/,,
/product/108044/hp-da1040-b-core-i7-8gb-1tb-120gb-ssd-4gb-full-hd-laptop/,,
/product/111944/huawei-matebook-d15-core-i5-10210u-8gb-1tb-512gb-ssd-2gb-full-hd-laptop/,,
/product/75377/hp-da0115-g-core-i7-16gb-1tb-with-500gb-ssd-4gb-laptop/,,
/product/45404/hp-pavilion-15-au088nia-core-i5-12gb-1tb-4gb-full-hd-laptop/,,
/product/42823/hp-250-g4-n3050-4gb-500gb-intel-laptop/,,
/product/43144/hp-pavilion-15-ac182nia-n3050-4gb-500gb-intel-laptop/,,
/product/43151/hp-ac141ne-core-i5-4gb-500gb-2gb-laptop/,,
/product/45407/hp-pavilion-15-au087nia-core-i7-16gb-2tb-4gb-full-hd-laptop/,,
/product/45399/hp-am098nia-core-i3-6gb-1tb-2gb-full-hd-laptop/,,
/product/64305/hp-15-pavilion-15-cc090nia-core-i7-16gb-2tb-4gb-full-hd-laptop/,,
/product/65416/hp-14-bs094nia-core-i3-8gb-1tb-2gb-full-hd-laptop/,,
/product/65420/hp-pavilion-15-cc195nia-core-i5-8gb-1tb-4gb-full-hd-laptop/,,
/product/65421/hp-pavilion-15-cc198nia-core-i7-16gb-1tb-4gb-full-hd-laptop/,,
/product/64607/hp-14-bs090nia-core-i5-8gb-1tb-2gb-full-hd-laptop/,,
/product/63743/hp-15-bs085nia-core-i7-8gb-1tb-2gb-laptop/,,
/product/63744/hp-15-bs089nia-core-i5-4gb-500gb-2gb-laptop/,,
/product/63990/hp-15-bs027ne-core-i5-8gb-1tb-4gb-full-hd-laptop/,,
/product/63993/hp-15-bs030ne-core-i7-12gb-1tb-4gb-full-hd-laptop/,,
/product/64944/hp-omen-17-core-i7-16gb-1tb128gb-ssd-4gb-full-hd-laptop/,,
/product/64106/hp-15-bs067nia-core-i3-4gb-500gb-2gb-laptop/,,
/product/64904/hp-ay071nia-core-i3-4gb-500gb-intel-laptop/,,
/product/86608/hp-da1030-b-core-i5-8gb-1tb-2gb-laptop/,,
/product/86782/hp-da0030ne-core-i7-8gb-1tb-2gb-laptop/,,
/product/86706/hp-pavilion-x360-15t-dq000-e-core-i7-16gb-1tb-with-500gb-ssd-4gb-touch-laptop/,,
/product/86707/hp-pavilion-x360-15t-dq000-d-core-i7-16gb-1tb-with-250gb-ssd-4gb-touch-laptop/,,
/product/62872/hp-am198nia-core-i5-8gb-1tb-2gb-full-hd-laptop/,,
/product/62887/hp-15-bw099nia-e2-9000e-4gb-500gb-amd-laptop/,,
/product/62888/hp-15-bw097nia-e2-9000e-4gb-500gb-amd-laptop/,,
/product/65721/hp-15-ra003nia-n3060-4gb-500gb-intel-laptop/,,
/product/64566/hp-15-bs184nia-core-i7-12gb-1tb-4gb-full-hd-laptop/,,
/product/64463/hp-15-bw096nia-a6-9220-4gb-1tb-2gb-laptop/,,
/product/64365/hp-15-bw098nia-e2-9000e-4gb-500gb-amd-laptop/,,
/product/64304/hp-15-pavilion-15-cc091nia-core-i7-16gb-2tb-4gb-full-hd-laptop/,,
/product/50935/hp-15-ay089nia-n3060-4gb-500gb-intel-laptop/,,
/product/64266/hp-15-bs098nia-n3060-4gb-500gb-intel-laptop/,,
/product/65424/hp-15-bw011dx-a6-9220-4gb-500gb-2gb-laptop/,,
/product/45396/hp-ay079nia-core-i5-4gb-500gb-2gb-full-hd-laptop/,,
/product/43156/hp-pavilion-15-ac179ne-core-i3-4gb-500gb-2gb-laptop/,,
/product/45405/hp-pavilion-15-au089nia-core-i5-12gb-1tb-4gb-full-hd-laptop/,,
/product/51810/hp-spectre-13t-v100-core-i7-8gb-512gb-intel-full-hd-laptop/,,
/product/50655/hp-250-g5-core-i3-4gb-500gb-2gb-full-hd-laptop/,,
/product/51774/hp-spectre-x360-13t-ac000s-core-i5-8gb-512gb-intel-full-hd-touch-laptop/,,
/product/50738/hp-15-ba154nr-a9-9410-4gb-1tb-512mb-laptop/,,
/product/62621/hp-pavilion-13t-u100s-x360-core-i5-8gb-1tb-intel-touch-laptop/,,
/product/62726/hp-spectre-x360-13t-ac000s-core-i7-16gb-512gb-intel-full-hd-touch-laptop/,,
/product/76204/hp-envy-x360-15t-cn100-c-core-i7-16gb-1tb-with-250gb-ssd-4gb-touch-laptop/,,
/product/76206/hp-envy-x360-15t-cn100-d-core-i7-16gb-1tb-with-500gb-ssd-4gb-touch-laptop/,,
/product/76208/hp-spectre-x360-15t-df000-x-core-i7-16gb-1tb-ssd-4gb-touch-laptop/,,
/product/75372/hp-da0115-c-core-i7-8gb-1tb-with-250gb-ssd-4gb-laptop/,,
/product/86616/hp-probook-450-g6-f-core-i7-8gb-1tb-with-120gb-2gb-laptop/,,
/product/110353/msi-modern-14-core-i3-10110u-4gb-256gb-laptop/,,
/product/110658/microsoft-surface-book-3-core-i7-16gb-256gb-ssd-6gb-15-inch-touch/,,
/product/110659/microsoft-surface-book-3-core-i7-32gb-1tb-ssd-6gb-15-inch-touch/,,
/product/64193/msi-ge63vr-7re-raider-core-i7-16gb-1tb256gb-ssd-6gb-full-hd-laptop/,,
/product/110662/microsoft-surface-book-3-core-i7-32gb-512gb-ssd-4gb-13-5-inch-touch/,,
/product/1602/msi-gt60-2oc-3k-ips-edition-c-core-i7-16gb-1tb-3gb/,,
/product/601/msi-ge60-core-i7-8gb-1tb-2gb/,,
/product/7334/msi-ge62-apache-core-i7-16gb-1tb-2gb/,,
/product/110361/msi-prestige-14-a10ras-core-i7-10510u-16gb-512gb-ssd-2gb-mx330-full-hd-laptop/,,
/product/1205/msi-cx61-core-i7-8gb-1tb-2gb/,,
/product/42352/msi-pe60-6qe-core-i7-16gb-1tb-4gb-full-hd-laptop/,,
/product/111287/msi-gf63-thin-9scxr-core-i7-16gb-1tb-256gb-ssd-4gb-full-hd-laptop/,,
/product/7341/msi-ge62-apache-core-i7-16gb-1tb128gb-ssd-3gb/,,
/product/74677/msi-gl63-8rd-a-core-i7-8gb-1tb128gb-ssd-4gb-full-hd-laptop/,,
/product/74031/msi-p65-creator-9sd-core-i7-16gb-512gb-ssd-6gb-full-hd-laptop/,,
/product/69683/msi-gl63-8rc-core-i7-8gb-1tb128gb-ssd-4gb-full-hd-laptop/,,
/product/69684/msi-ps42-8rb-core-i7-16gb-512gb-ssd-2gb-full-hd-laptop/,,
/product/67319/lg-gram-15z970-core-i5-8gb-256gb-ssd-intel-full-hd-laptop/,,
/product/86848/msi-ps42-modern-8ra-core-i7-16gb-512gb-ssd-2gb-full-hd-laptop/,,
/product/86716/msi-pe62-7rd-core-i7-16gb-1tb128gb-ssd-4gb-full-hd-laptop/,,
/product/86745/msi-gf63-thin-9rc-core-i7-16gb-1tb128gb-ssd-4gb-full-hd-laptop/,,
/product/45684/msi-cx62-6ql-core-i7-12gb-1tb-2gb-laptop/,,
/product/45894/msi-gp62-6qf-leopard-pro-core-i7-8gb-1tb-4gb-full-hd-laptop/,,
/product/63051/msi-gs73vr-7rf-stealth-pro-core-i7-16gb-1tb128gb-ssd-6gb-full-hd-laptop/,,
/product/63052/msi-gp62-7rd-core-i7-8gb-1tb-4gb-full-hd-laptop/,,
/product/63457/msi-ge63vr-7rf-raider-core-i7-16gb-1tb128gb-ssd-8gb-full-hd-laptop/,,
/product/51532/msi-ge62r-7rd-apache-core-i7-16gb-1tb-4gb-laptop/,,
/product/42443/msi-ge62-6qd-apache-core-i7-16gb-1tb128gb-ssd-4gb-laptop/,,
/product/48024/msi-ge62vr-6rf-apache-pro-core-i7-16gb-1tb128gb-ssd-6gb-full-hd-laptop/,,
