,Weight,Category,Screen_size,Screen_type,Screen_resolution,CPU_Brand,CPU_series,CPU_model,RAM,Storage_amount,Storage_type,Storage_info,GPU_Brand,GPU_Model,OS,original_price,after_discount,persian_info,full_info,discount_percent,predicted_price
0,1.24,مک‌بوک,13.6,fhd,1600 * 2560,Apple,M2,8core CPU with 4 performance cores and 4 efficiency cores/10core GPU,8.0,528.0,SSD,SSD NVMe,Apple,10core,,74000000.0,73000000.0,لپ تاپ اپل 13.6 اینچی مدل Apple MacBook Air 2022 Midnight MLY43  پردازنده M2 رم 8GB حافظه 512GB SSD گرافیک 10Core GPU,Apple MacBook Air 2022 Midnight MLY43 M2 8GB 512GB SSD 10-Core GPU 13.6 inch Laptop,1.35,76131660.0
1,1.24,مک‌بوک,13.6,fhd,1600 * 2560,Apple,M2,8core CPU with 4 performance cores and 4 efficiency cores/10core GPU,8.0,528.0,SSD,SSD NVMe,Apple,10core,,74300000.0,73300000.0,لپ تاپ اپل 13.6 اینچی مدل Apple MacBook Air 2022 Starlight MLY23 پردازنده M2 رم 8GB حافظه 512GB SSD گرافیک 10Core GPU,Apple MacBook Air 2022 Starlight MLY23 M2 8GB 512GB SSD 10-Core GPU 13.6 inch Laptop,1.35,76131660.0
2,1.24,مک‌بوک,13.6,fhd,1600 * 2560,Apple,M2,8core CPU with 4 performance cores and 4 efficiency cores/8core GPU,8.0,256.0,SSD,SSD NVMe,Apple,geforcemx330,,62300000.0,61300000.0,لپ تاپ اپل 13.6 اینچی مدل Apple MacBook Air 2022 Silver MLXY3 پردازنده M2 رم 8GB حافظه 256GB SSD,Apple MacBook Air 2022 Silver MLXY3 M2 8GB 256GB SSD 13.6 inch Laptop,1.61,71643020.0
3,1.24,مک‌بوک,13.6,fhd,1600 * 2560,Apple,M2,8core CPU with 4 performance cores and 4 efficiency cores/10core GPU,8.0,528.0,SSD,SSD NVMe,Apple,10core,,75300000.0,74300000.0,لپ تاپ اپل 13.6 اینچی مدل Apple MacBook Air 2022 Space Gray MLXX3 پردازنده M2 رم 8GB حافظه 512GB SSD گرافیک 10Core GPU,Apple MacBook Air 2022 Space Gray MLXX3 M2 8GB 512GB SSD 10-Core GPU 13.6 inch Laptop,1.33,76131660.0
4,1.75,نوت بوک (لپ تاپ),15.6,fhd tn,1080 * 1920,INTEL,Core i3,I3-1115G4,20.0,528.0,SSD,SSD NVMe,Intel,uhd,Dos,,17270000.0,لپ تاپ لنوو 15.6 اینچی مدل Ideapad 3 پردازنده Core i3 1115G4 رم 20GB حافظه 512GB SSD گرافیک Intel,Ideapad 3 Core i3 1115G4 20GB 512GB SSD Intel FHD Laptop,0.0,17252780.0
5,1.6,مک‌بوک,14.2,liquid retina xdr display,3024*1964,Apple,M1 Pro,M1 Pro with 8-core CPU,16.0,528.0,SSD,,Apple,M16,Apple Mac OS,106000000.0,105000000.0,لپ تاپ اپل 14 اینچ مدل Mac Book Pro 14inch MKGR3 پردازنده M1 Pro رم 16GB حافظه 512GB SSD,Apple MacBook Pro 14‑inch MKGR3 M1 Pro 16GB 512GB SSD Laptop,0.94,71520930.0
6,1.6,مک‌بوک,14.2,liquid retina xdr display,3024*1964,Apple,M1 Pro,M1 Pro with 8-core CPU,16.0,528.0,SSD,,Apple,M16,Apple Mac OS,93100000.0,92100000.0,لپ تاپ اپل 14 اینچ مدل Mac Book Pro 14inch MKGP3 پردازنده M1 Pro رم 16GB حافظه 512GB SSD,Apple MacBook Pro 14‑inch MKGP3 M1 Pro 16GB 512GB SSD Laptop,1.07,71520930.0
7,1.6,مک‌بوک,14.2,liquid retina xdr display,3024*1964,Apple,M1 Pro,M1 Pro with 10-core CPU,16.0,1024.0,SSD,,Apple,M16,Apple Mac OS,108888000.0,107888000.0,لپ تاپ اپل 14 اینچ مدل Mac Book Pro 14inch MKGQ3 پردازنده M1 Pro رم 16GB حافظه 1TB SSD,Apple MacBook Pro 14‑inch MKGQ3 M1 Pro 16GB 1TB SSD Laptop,0.92,71929630.0
8,1.24,مک‌بوک,13.6,fhd,1600 * 2560,Apple,M2,8core CPU with 4 performance cores and 4 efficiency cores/8core GPU,8.0,256.0,SSD,SSD NVMe,Apple,geforcemx330,,60500000.0,59500000.0,لپ تاپ اپل 13.6 اینچی مدل Apple MacBook Air 2022 Space Gray MLXW3  پردازنده M2 رم 8GB حافظه 256GB SSD,Apple MacBook Air 2022 Space Gray MLXW3 M2 8GB 256GB SSD 13.6 inch Laptop,1.65,71643020.0
9,2.2,مک‌بوک,16.2,liquid retina xdr display,3456*2234,Apple,M1 Pro,M1 Pro with 10-core CPU,16.0,528.0,SSD,,Apple,M16,Apple Mac OS,99500000.0,98500000.0,لپ تاپ اپل 16 اینچ مدل Mac Book Pro 16inch MK1E3 پردازنده M1 Pro رم 16GB حافظه 512GB SSD,Apple MacBook Pro 16‑inch MK1E3 M1 Pro 16GB 512GB SSD Laptop,1.01,72060400.0
10,1.24,مک‌بوک,13.6,fhd,1600 * 2560,Apple,M2,8core CPU with 4 performance cores and 4 efficiency cores/10core GPU,8.0,528.0,SSD,SSD NVMe,Apple,10core,,74388000.0,73388000.0,لپ تاپ اپل 13.6 اینچی مدل Apple MacBook Air 2022 Silver MLY03 پردازنده M2 رم 8GB حافظه 512GB SSD گرافیک 10Core GPU,Apple MacBook Air 2022 Silver MLY03 M2 8GB 512GB SSD 10-Core GPU 13.6 inch Laptop,1.34,76131660.0
11,1.6,مک‌بوک,14.2,liquid retina xdr display,3024*1964,Apple,M1 Pro,M1 Pro with 10-core CPU,16.0,1024.0,SSD,,Apple,M16,Apple Mac OS,102888000.0,101888000.0,لپ تاپ اپل 14 اینچ مدل Mac Book Pro 14inch MKGT3 پردازنده M1 Pro رم 16GB حافظه 1TB SSD,Apple MacBook Pro 14‑inch MKGT3 M1 Pro 16GB 1TB SSD Laptop,0.97,71929630.0
12,2.2,مک‌بوک,16.2,liquid retina xdr display,3456*2234,Apple,M1 Pro,M1 Pro with 10-core CPU,16.0,1024.0,SSD,,Apple,M16,Apple Mac OS,105880000.0,104880000.0,لپ تاپ اپل 16 اینچ مدل Mac Book Pro 16inch MK193 پردازنده M1 Pro رم 16GB حافظه 1TB SSD,Apple MacBook Pro 16‑inch MK193 M1 Pro 16GB 1TB SSD Laptop,0.94,72169730.0
13,1.4,مک‌بوک,13.3,liquid retina xdr display,1600 * 2560,Apple,M2,"M2 chip with 8‑core CPU, 10‑core GPU, 16‑core Neural Engine",8.0,256.0,SSD,SSD NVMe,Apple,M210,,70000000.0,69000000.0,لپ تاپ اپل 13.3 اینچی مدل Apple MacBook Pro 2022 MNEH3 پردازنده M2 رم 8GB حافظه 256GB SSD,"Apple MacBook Pro 2022 13.3"" MNEH3 M2 8GB 256GB SSD Laptop",1.43,70661320.0
14,1.4,مک‌بوک,13.3,liquid retina xdr display,1600 * 2560,Apple,M2,"M2 chip with 8‑core CPU, 10‑core GPU, 16‑core Neural Engine",8.0,528.0,SSD,SSD NVMe,Apple,M210,,76000000.0,75000000.0,لپ تاپ اپل 13.3 اینچی مدل Apple MacBook Pro 2022 MNEJ3 پردازنده M2 رم 8GB حافظه 512GB SSD,"Apple MacBook Pro 2022 13.3"" MNEJ3 M2 8GB 512GB SSD Laptop",1.32,74622380.0
15,1.4,مک‌بوک,13.3,liquid retina xdr display,1600 * 2560,Apple,M2,"M2 chip with 8‑core CPU, 10‑core GPU, 16‑core Neural Engine",8.0,528.0,SSD,SSD NVMe,Apple,M210,,76000000.0,75000000.0,لپ تاپ اپل 13.3 اینچی مدل Apple MacBook Pro 2022 MNEQ3 پردازنده M2 رم 8GB حافظه 512GB SSD,"Apple MacBook Pro 2022 13.3"" MNEQ3 M2 8GB 512GB SSD Laptop",1.32,74622380.0
16,2.2,مک‌بوک,16.2,liquid retina xdr display,3456*2234,Apple,M1 Pro,M1 Pro with 10-core CPU,16.0,528.0,SSD,,Apple,M16,Apple Mac OS,,97880000.0,لپ تاپ اپل 16 اینچ مدل Mac Book Pro 16inch MK183 پردازنده M1 Pro رم 16GB حافظه 512GB SSD,Apple MacBook Pro 16‑inch MK183 M1 Pro 16GB 512GB SSD Laptop,0.0,72060400.0
18,1.4,مک‌بوک,13.3,liquid retina xdr display,1600 * 2560,Apple,M2,"M2 chip with 8‑core CPU, 10‑core GPU, 16‑core Neural Engine",8.0,256.0,SSD,SSD NVMe,Apple,M210,,70000000.0,69000000.0,لپ تاپ اپل 13.3 اینچی مدل Apple MacBook Pro 2022 MNEP3 پردازنده M2 رم 8GB حافظه 256GB SSD,"Apple MacBook Pro 2022 13.3"" MNEP3 M2 8GB 256GB SSD Laptop",1.43,70661320.0
20,1.53,نوت بوک (لپ تاپ),13.5,pixelsense™ display,2000 * 3000,INTEL,Core i7,i7-8650U,16.0,528.0,SSD,,Nvidia,geforce®gtx1050gddr5,Microsoft Windows 10,56200000.0,55812000.0,لپ تاپ مایکروسافت 13 اینچ مدل Surface Book 2 پردازنده Core i7 رم 16GB هارد 512GB با صفحه نمایش لمسی,Surface Book 2 Core i7 16GB 512GB 2GB 13inch Touch,0.69,72617020.0
21,1.66,نوت بوک (لپ تاپ),15.6,fhd,1080 * 1920,INTEL,Core i7,i7-1255U,16.0,528.0,SSD,SSD NVMe,Nvidia,mx550gddr6,,39900000.0,39600000.0,لپ تاپ دل 15.6 اینچی مدل Vostro 3520-C پردازنده Core i7 1255U رم 16GB حافظه 512GB SSD گرافیک 2GB,Vostro 3520-C Core i7 1255U 16GB 512GB SSD 2GB MX550 FHD Laptop,0.75,35708025.0
23,1.534,نوت بوک (لپ تاپ),13.5,pixelsense™ display,2000 * 3000,INTEL,Core i7,i7 1065 G7,32.0,1024.0,SSD,,Nvidia,geforcertx3060,Microsoft Windows 10,88180000.0,87180000.0,لپ تاپ مایکروسافت 13 اینچ مدل Surface Book 3 پردازنده Core i7 رم 32GB هارد 1TB SSD گرافیک 4GB با صفحه نمایش لمسی,Surface Book 3 Core i7 32GB 1TB SSD 4GB 13.5 inch Touch,1.13,81646092.5
24,1.66,نوت بوک (لپ تاپ),15.6,fhd,1080 * 1920,INTEL,Core i7,i7-1255U,8.0,528.0,SSD,SSD NVMe,Nvidia,mx550gddr6,,38900000.0,38600000.0,لپ تاپ دل 15.6 اینچی مدل Vostro 3520-D پردازنده Core i7 1255U رم 8GB حافظه 512GB SSD گرافیک 2GB,Vostro 3520-D Core i7 1255U 8GB 512GB SSD 2GB MX550 FHD Laptop,0.77,35489240.0
25,1.534,نوت بوک (لپ تاپ),13.5,pixelsense™ display,2000 * 3000,INTEL,Core i7,i7 1065 G7,16.0,256.0,SSD,,Nvidia,geforcertx3060,Microsoft Windows 10,61500000.0,60500000.0,لپ تاپ مایکروسافت 13 اینچ مدل Surface Book 3 پردازنده Core i7 رم 16GB هارد 256GB SSD گرافیک 4GB با صفحه نمایش لمسی,Surface Book 3 Core i7 16GB 256GB SSD 4GB 13.5 inch Touch,1.63,69997870.0
26,1.2,نوت بوک (لپ تاپ),13.5,pixelsense™ display,2256 * 1504,INTEL,Core i5,i5-1035G7,8.0,128.0,SSD,,Intel,irisplus,Microsoft Windows 10,37288000.0,36288000.0,لپ تاپ 13 اینچی مایکروسافت مدل Surface Laptop 3 - A,Surface Laptop 3 - A Core i5 8GB 128GB SSD Intel Touch Laptop,2.68,56821530.0
29,1.2,نوت بوک (لپ تاپ),13.5,pixelsense™ display,2256 * 1504,INTEL,Core i5,i5-1035G7,8.0,256.0,SSD,,Intel,irisplus,Microsoft Windows 10,41000000.0,40000000.0,لپ تاپ 13 اینچی مایکروسافت مدل Surface Laptop 3 - B,Surface Laptop 3 - B Core i5 8GB 256GB SSD Intel Touch Laptop,2.44,56821530.0
34,1.66,نوت بوک (لپ تاپ),15.6,fhd,1080 * 1920,INTEL,Core i7,i7-1255U,16.0,1024.0,SSD,SSD NVMe,Nvidia,mx550gddr6,,,41833000.0,لپ تاپ دل 15.6 اینچی مدل Vostro 3520-A پردازنده Core i7 1255U رم 16GB حافظه 1TB SSD گرافیک 2GB,Vostro 3520-A Core i7 1255U 16GB 1TB SSD 2GB MX550 FHD Laptop,0.0,35926055.0
36,1.74,نوت بوک (لپ تاپ),14.4,pixelsense™ display,1600 * 2560,INTEL,Core i5,i5-11300H,16.0,528.0,SSD,,Intel,irisplus,Microsoft Windows 11,71230000.0,70230000.0,لپ تاپ 14.4 اینچی مایکروسافت مدل Surface Laptop Studio پردازنده Core i5-11300H رم 16GB حافظه 512GB SSD گرافیک Intel,Surface Laptop Studio 14.4inch Core i5-11300H 16GB 512GB SSD Intel Touch Laptop,1.4,54309110.0
40,1.2,نوت بوک (لپ تاپ),13.5,pixelsense™ display,2256 * 1504,INTEL,Core i7,i7 1065 G7,16.0,528.0,SSD,,Intel,irisplus,Microsoft Windows 10,,57350000.0,لپ تاپ 13 اینچی مایکروسافت مدل Surface Laptop 3,Surface Laptop 3 Core i7 16GB 512GB SSD Intel Touch Laptop,0.0,70452430.0
41,1.534,نوت بوک (لپ تاپ),13.5,pixelsense™ display,2000 * 3000,INTEL,Core i5,i5-1035G7,8.0,256.0,SSD,,Intel,irisplus,Microsoft Windows 10,46000000.0,45000000.0,لپ تاپ مایکروسافت 13 اینچ مدل Surface Book 3 پردازنده Core i5 رم 8GB هارد 256GB با صفحه نمایش لمسی,Surface Book 3 Core i5 8GB 256GB SSD Intel 13.5 inch Touch,2.17,58356400.0
44,1.2,نوت بوک (لپ تاپ),15.0,pixelsense™ display,2256 * 1504,INTEL,Core i7,i7 1065 G7,16.0,256.0,SSD,,Intel,irisplus,Microsoft Windows 10,51300000.0,50300000.0,لپ تاپ 15 اینچی مایکروسافت مدل Surface Laptop 3 Core i7 16GB 256GB SSD Intel,Surface Laptop 3 Core i7 16GB 256GB SSD Intel Touch 15 Inch Laptop,1.95,58812647.5
45,1.2,نوت بوک (لپ تاپ),13.5,pixelsense™ display,2256 * 1504,INTEL,Core i5,i5-1035G7,16.0,256.0,SSD,,Intel,irisplus,Microsoft Windows 10,,47380000.0,لپ تاپ مایکروسافت لپ تاپ 13 اینچی مایکروسافت مدل Surface Laptop 3 با پردازنده i5 و حافظه 256 گیگابایت,Surface Laptop 3 Core i5 16GB 256GB SSD Intel Touch Laptop,0.0,57365530.0
46,1.8,نوت بوک (لپ تاپ),15.6,fhd,1080 * 1920,INTEL,Core i7,i7 1165G7,12.0,1024.0,SSD,SSD NVMe,Nvidia,geforcemx330,,32199000.0,32074000.0,لپ تاپ ایسوس 15.6 اینچی مدل X515EP پردازنده Core i7 1165G7 رم 12GB حافظه 1TB SSD گرافیک 2GB,X515EP Core i7 1165G7 12GB 1TB SSD 2GB MX330 FHD Laptop,0.39,32970874.64285714
47,1.8,نوت بوک (لپ تاپ),15.6,fhd,1080 * 1920,INTEL,Core i3,I3-1115G4,8.0,528.0,SSD,SSD NVMe,Intel,uhd,,17399000.0,17289000.0,لپ تاپ ایسوس 15.6 اینچی مدل X1500EA پردازنده Core i3 1115G4 رم 8GB حافظه 512GB SSD گرافیک Intel فول اچ دی,X1500EA Core i3 1115G4 8GB 512GB SSD Intel Full HD Laptop,0.63,17294920.0
48,2.1,نوت بوک (لپ تاپ),15.6,fhd,1080 * 1920,INTEL,Core i3,I3-1115G4,16.0,1024.0,SSD,SSD NVMe,Intel,uhd,Dos,,17900000.0,لپ تاپ 15.6 اینچی ایسر مدل Aspire A315 پردازنده Core i3-1115G4 رم 16GB حافظه 1TB SSD گرافیک Intel,Aspire A315 Core i3-1115G4 16GB 1TB SSD Intel Full HD Laptop,0.0,18532930.0
49,1.8,نوت بوک (لپ تاپ),15.6,fhd,1080 * 1920,INTEL,Core i3,I3-1115G4,4.0,256.0,SSD,SSD NVMe,Intel,uhd,,16199000.0,16074000.0,لپ تاپ ایسوس 15.6 اینچی مدل X1500EA پردازنده Core i3 1115G4 رم 4GB حافظه 256GB SSD گرافیک Intel فول اچ دی,X1500EA Core i3 1115G4 4GB 256GB SSD Intel Full HD Laptop,0.77,15120780.0
50,1.8,نوت بوک (لپ تاپ),14.4,pixelsense™ display,1600 * 2560,INTEL,Core i7,i7-11370H,16.0,528.0,SSD,,Nvidia,rtx3050,Microsoft Windows 11,94383000.0,93383000.0,لپ تاپ 14.4 اینچی مایکروسافت مدل Surface Laptop Studio پردازنده Core i7-11370H رم 16GB حافظه 512GB SSD گرافیک 4GB RTX3050Ti,Surface Laptop Studio 14.4inch Core i7-11370H 16GB 512GB SSD 4GB RTX 3050Ti Touch Laptop,1.06,65114050.0
51,1.8,نوت بوک (لپ تاپ),14.4,pixelsense™ display,1600 * 2560,INTEL,Core i7,i7-11370H,32.0,2048.0,SSD,,Nvidia,rtx3050,Microsoft Windows 11,140000000.0,139000000.0,لپ تاپ 14.4 اینچی مایکروسافت مدل Surface Laptop Studio پردازنده Core i7-11370H رم 32GB حافظه 2TB SSD گرافیک 4GB A2000,Surface Laptop Studio 14.4inch Core i7-11370H 32GB 2TB SSD 4GB RTX A2000 Touch Laptop,0.71,72012080.0
52,2.15,نوت بوک (لپ تاپ),15.6,ips,1080 * 1920,INTEL,Core i5,i5-1240P,16.0,1024.0,SSD,SSD NVMe,Nvidia,rtx3050,Dos,38700000.0,38500000.0,لپ تاپ ایسر 15.6 اینچی مدل Aspire 7 A715-51G پردازنده Core i5 1240P رم 16GB حافظه 1TB SSD گرافیک 3050 4GB,Aspire 7 A715-51G Core i5 1240P 16GB 1TB SSD 4GB 3050 Full HD Laptop,0.52,40303560.0
53,2.15,نوت بوک (لپ تاپ),15.6,ips,1080 * 1920,INTEL,Core i5,i5-1240P,16.0,528.0,SSD,SSD NVMe,Nvidia,rtx3050,Dos,37190000.0,36990000.0,لپ تاپ ایسر 15.6 اینچی مدل Aspire 7 A715-51G پردازنده Core i5 1240P رم 16GB حافظه 512GB SSD گرافیک 3050 4GB,Aspire 7 A715-51G Core i5 1240P 16GB 512GB SSD 4GB 3050 Full HD Laptop,0.54,40466920.0
54,2.5,نوت بوک (لپ تاپ),15.6,ips,1080 * 1920,INTEL,Core i7,i7-12700H,16.0,528.0,SSD,SSD NVMe,Nvidia,rtx3050,Dos,46300000.0,46075000.0,لپ تاپ 15.6 اینچی ایسر مدل Nitro 5 AN515-58-754D Core i7 16GB 512GB SSD 4GB RTX3050,Nitro 5 AN515-58-754D Core i7 12700H 16GB 512GB SSD 4GB 3050 Full HD Laptop,0.49,66251650.0
55,2.5,نوت بوک (لپ تاپ),15.6,ips,1080 * 1920,INTEL,Core i7,i7-12700H,32.0,1024.0,SSD,SSD NVMe,Nvidia,rtx3050,Dos,49500000.0,49300000.0,لپ تاپ 15.6 اینچی ایسر مدل Nitro 5 AN515-58-754D Core i7 32GB 1TB SSD 4GB RTX3050,Nitro 5 AN515-58-754D Core i7 12700H 32GB 1TB SSD 4GB 3050 Full HD Laptop,0.4,73362390.0
56,2.15,نوت بوک (لپ تاپ),15.6,ips,1080 * 1920,INTEL,Core i5,i5-1240P,8.0,528.0,SSD,SSD NVMe,Nvidia,rtx3050,Dos,36100000.0,35900000.0,لپ تاپ ایسر 15.6 اینچی مدل Aspire 7 A715-51G پردازنده Core i5 1240P رم 8GB حافظه 512GB SSD گرافیک 3050 4GB,Aspire 7 A715-51G Core i5 1240P 8GB 512GB SSD 4GB 3050 Full HD Laptop,0.55,40408725.0
57,2.5,نوت بوک (لپ تاپ),15.6,ips,1080 * 1920,INTEL,Core i7,i7-12700H,16.0,1024.0,SSD,SSD NVMe,Nvidia,rtx3050,Dos,48300000.0,48100000.0,لپ تاپ 15.6 اینچی ایسر مدل Nitro 5 AN515-58-754D Core i7 16GB 1TB SSD 4GB RTX3050,Nitro 5 AN515-58-754D Core i7 12700H 16GB 1TB SSD 4GB 3050 Full HD Laptop,0.41,66001380.0
58,2.15,نوت بوک (لپ تاپ),15.6,ips,1080 * 1920,INTEL,Core i7,i7-1260P,16.0,1024.0,SSD,SSD NVMe,Nvidia,rtx3050,Dos,43100000.0,42900000.0,لپ تاپ ایسر 15.6 اینچی مدل Aspire 7 A715-51G-754E پردازنده Core i7 1260P رم 16GB حافظه 1TB SSD گرافیک 3050 4GB,Aspire 7 A715-51G-754E Core i7 1260P 16GB 1TB SSD 4GB 3050 Full HD Laptop,0.46,41451985.0
59,2.15,نوت بوک (لپ تاپ),15.6,ips,1080 * 1920,INTEL,Core i7,i7-1260P,16.0,528.0,SSD,SSD NVMe,Nvidia,rtx3050,Dos,41000000.0,40800000.0,لپ تاپ ایسر 15.6 اینچی مدل Aspire 7 A715-51G-754E پردازنده Core i7 1260P رم 16GB حافظه 512GB SSD گرافیک 3050 4GB,Aspire 7 A715-51G-754E Core i7 1260P 16GB 512GB SSD 4GB 3050 Full HD Laptop,0.49,41640345.0
60,2.1,نوت بوک (لپ تاپ),15.6,fhd,1080 * 1920,INTEL,Core i3,I3-1115G4,12.0,528.0,Hybrid,,Nvidia,geforcemx350,Dos,20800000.0,20700000.0,لپ تاپ 15.6 اینچی ایسر مدل Aspire A315 پردازنده Core i3-1115G4 رم 12GB حافظه 1TB 512GB SSD گرافیک 2GB,Aspire A315 Core i3 1115G4 12GB 1TB 512GB SSD 2GB Full HD Laptop,0.48,21170255.0
61,2.1,نوت بوک (لپ تاپ),15.6,fhd,1080 * 1920,INTEL,Core i3,I3-1115G4,8.0,128.0,Hybrid,SSD NVMe,Nvidia,geforcemx350,Dos,19300000.0,19100000.0,لپ تاپ 15.6 اینچی ایسر مدل Aspire A315 پردازنده Core i3-1115G4 رم 8GB حافظه 1TB 128GB SSD گرافیک 2GB,Aspire A315 Core i3 1115G4 8GB 1TB 128GB SSD 2GB Full HD Laptop,1.04,20151815.0
63,2.1,نوت بوک (لپ تاپ),15.6,fhd,1080 * 1920,INTEL,Core i3,I3-1115G4,12.0,256.0,Hybrid,,Nvidia,geforcemx350,Dos,20300000.0,20100000.0,لپ تاپ 15.6 اینچی ایسر مدل Aspire A315 پردازنده Core i3-1115G4 رم 12GB حافظه 1TB 256GB SSD گرافیک 2GB,Aspire A315 Core i3 1115G4 12GB 1TB 256GB SSD 2GB Full HD Laptop,0.99,20825235.0
65,2.1,نوت بوک (لپ تاپ),15.6,fhd,1080 * 1920,INTEL,Core i3,I3-1115G4,4.0,1024.0,HDD,,Intel,uhd,Dos,14800000.0,14700000.0,لپ تاپ 15.6 اینچی ایسر مدل Aspire A315 پردازنده Core i3-1115G4 رم 4GB حافظه 1TB گرافیک Intel,Aspire A315 Core i3-1115G4 4GB 1TB Intel Full HD Laptop,0.68,16504950.0
66,2.1,نوت بوک (لپ تاپ),15.6,fhd,1080 * 1920,INTEL,Core i3,I3-1115G4,12.0,1024.0,HDD,,Intel,uhd,Dos,15900000.0,15800000.0,لپ تاپ 15.6 اینچی ایسر مدل Aspire A315 پردازنده Core i3-1115G4 رم 12GB حافظه 1TB گرافیک Intel,Aspire A315 Core i3-1115G4 12GB 1TB Intel Full HD Laptop,0.63,18365290.0
67,2.1,نوت بوک (لپ تاپ),15.6,fhd,1080 * 1920,INTEL,Core i3,I3-1115G4,8.0,256.0,Hybrid,SSD NVMe,Nvidia,geforcemx350,Dos,19800000.0,19700000.0,لپ تاپ 15.6 اینچی ایسر مدل Aspire A315 پردازنده Core i3-1115G4 رم 8GB حافظه 1TB 256GB SSD گرافیک 2GB,Aspire A315 Core i3 1115G4 8GB 1TB 256GB SSD 2GB Full HD Laptop,0.51,20151815.0
68,2.1,نوت بوک (لپ تاپ),15.6,fhd,1080 * 1920,INTEL,Core i3,I3-1115G4,8.0,1024.0,HDD,,Intel,uhd,Dos,,15300000.0,لپ تاپ 15.6 اینچی ایسر مدل Aspire A315 پردازنده Core i3-1115G4 رم 8GB حافظه 1TB گرافیک Intel,Aspire A315 Core i3-1115G4 8GB 1TB Intel Full HD Laptop,0.0,17842320.0
77,1.75,نوت بوک (لپ تاپ),15.6,fhd,1080 * 1920,INTEL,Celeron,Celeron-N4020,4.0,256.0,SSD,SSD NVMe,Intel,geforcemx330,,11500000.0,11450000.0,لپ تاپ لنوو 15.6 اینچی Full HD مدل Ideapad 3 پردازنده N4020 رم 4GB حافظه 256GB SSD گرافیک Intel,Ideapad 3 N4020 4GB 256GB SSD Intel 15.6 Inch Full HD Laptop,0.43,13526570.0
79,1.7,نوت بوک (لپ تاپ),15.6,tn full hd,1080 * 1920,INTEL,Core i5,i5-1135G7,8.0,256.0,SSD,SSD NVMe,Nvidia,geforcemx450,Dos,,27100000.0,لپ تاپ لنوو 15.6 اینچی مدل ThinkBook 15 پردازنده Core i5 1135G7 رم 8GB حافظه 256GB SSD گرافیک 2GB,ThinkBook 15 Core i5 1135G7 8GB 256GB SSD 2GB MX450 Full HD Laptop,0.0,31582045.0
80,1.85,نوت بوک (لپ تاپ),15.6,tn,768 * 1366,INTEL,Celeron,Celeron-N4020,4.0,256.0,SSD,SSD NVMe,Intel,uhd,Dos,11000000.0,10900000.0,لپ تاپ لنوو 15.6 اینچی مدل V15 پردازنده N4020 رم 4GB حافظه 256GB SSD گرافیک Intel,V15 N4020 4GB 256GB SSD Intel HD Laptop,0.91,31606230.0
81,1.7,نوت بوک (لپ تاپ),15.6,fhd,1080 * 1920,INTEL,Core i7,i7 1165G7,8.0,528.0,SSD,SSD NVMe,Nvidia,geforcemx450,Dos,31600000.0,31550000.0,لپ تاپ لنوو 15.6 اینچی مدل ThinkBook 15 پردازنده Core i7 1165G7 رم 8GB حافظه 512GB SSD گرافیک 2GB MX450,ThinkBook 15 Core i7 1165G7 8GB 512GB 2GB MX450 Full HD Laptop,0.16,33456812.5
82,1.85,نوت بوک (لپ تاپ),15.6,tn,768 * 1366,INTEL,Celeron,Celeron-N4020,4.0,528.0,SSD,SSD NVMe,Intel,uhd,Dos,12000000.0,11900000.0,لپ تاپ لنوو 15.6 اینچی مدل V15 پردازنده N4020 رم 4GB حافظه 512GB SSD گرافیک Intel,V15 N4020 4GB 512GB SSD Intel HD Laptop,0.83,32168890.0
83,2.1,نوت بوک (لپ تاپ),15.6,fhd,1080 * 1920,INTEL,Core i5,i5-1135G7,16.0,256.0,SSD,SSD NVMe,Nvidia,geforcemx350,Dos,,24130000.0,لپ تاپ لنوو 15.6 اینچی مدل V15 پردازنده Core i5 1135G7 رم 16GB حافظه 256GB SSD گرافیک 2GB صفحه نمایش FHD,V15 Core i5 1135G7 16GB 256GB SSD 2GB MX350 FHD Laptop,0.0,34520705.0
84,2.1,نوت بوک (لپ تاپ),15.6,fhd,1080 * 1920,INTEL,Core i5,i5-1135G7,16.0,528.0,SSD,SSD NVMe,Nvidia,geforcemx350,Dos,,25150000.0,لپ تاپ لنوو 15.6 اینچی مدل V15 پردازنده Core i5 1135G7 رم 16GB حافظه 512GB SSD گرافیک 2GB صفحه نمایش FHD,V15 Core i5 1135G7 16GB 512GB SSD 2GB MX350 FHD Laptop,0.0,34211042.5
87,1.63,نوت بوک (لپ تاپ),15.6,fhd,1080 * 1920,INTEL,Core i5,i5 - 1235U,16.0,528.0,Hybrid,SSD NVMe,Intel,irisplus,Dos,,26130000.0,لپ تاپ لنوو 15.6 اینچی مدل Ideapad 3 پردازنده Core i5 1235U رم 16GB حافظه 1TB 512GB SSD گرافیک Intel,Ideapad 3 Core i5 1235U 16GB 1TB 512GB SSD Intel Iris Full HD Laptop,0.0,29958340.0
88,1.7,نوت بوک (لپ تاپ),15.6,fhd,1080 * 1920,INTEL,Core i3,I3-1115G4,12.0,1024.0,SSD,SSD NVMe,Nvidia,nvidiageforcemx350gddr5,Dos,,20750000.0,لپ تاپ لنوو 15.6 اینچی مدل V15 پردازنده Core i3 1115G4 رم 12GB حافظه 1TB SSD گرافیک 2GB MX350 فول اچ دی,V15 Core i3 1115G4 12GB 1TB SSD 2GB MX350 Full HD Laptop,0.0,20299672.5
